search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,caption,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,page_likes,collation_count,categories,targeted_countries,page_profile_url,collected_at
diskon,1275368031224498,Shopee,1542166686041969,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",DPA,{{product.name}},"Temukan produk Aksesoris Otomotif-mu lebih hemat & lebih cepat di Shopee. Yuk, download Shopee sekarang | Temukan produk Aksesoris Otomotif-mu lebih hemat & lebih cepat di Shopee. Yuk, download Shopee",play.google.com,Install now,http://play.google.com/store/apps/details?id=com.shopee.id,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,32032879.0,,UNKNOWN,,https://www.facebook.com/ShopeeID/,2026-04-02 20:11:56
diskon,939498685445810,Shopee,1542166686041969,ACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},Pasti Dapat Diskon 50% Setiap Hari di ShopeeLive | Pasti Dapat Diskon 50% Setiap Hari di ShopeeLive | Pasti Dapat Diskon 50% Setiap Hari di ShopeeLive,shopee.co.id,Shop now,https://shopee.co.id/m/shopee-live-id,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,32032879.0,,UNKNOWN,,https://www.facebook.com/ShopeeID/,2026-04-02 20:11:56
diskon,2061402437739272,Shopee,1542166686041969,ACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},Pasti Dapat Diskon 50% Setiap Hari di ShopeeLive | Pasti Dapat Diskon 50% Setiap Hari di ShopeeLive | Pasti Dapat Diskon 50% Setiap Hari di ShopeeLive,shopee.co.id,Shop now,https://shopee.co.id/m/shopee-live-id,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,32032879.0,,UNKNOWN,,https://www.facebook.com/ShopeeID/,2026-04-02 20:11:56
diskon,1264335768356011,Shopee,1542166686041969,ACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},"Belanja semua kebutuhanmu Termurah di Shopee dengan Diskon s/d 60% & Voucher s/d 100RB, ada Gratis Ongkir lagi | Belanja semua kebutuhanmu Termurah di Shopee dengan Diskon s/d 60% & Voucher s/d 100RB,",shopee.co.id,Shop now,https://shopee.co.id/m/termurah-di-shopee,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,32032879.0,,UNKNOWN,,https://www.facebook.com/ShopeeID/,2026-04-02 20:11:56
diskon,1594495831668325,Shopee,1542166686041969,ACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},"SERBU RABU! Semua dapet Xtra Voucher 20% & Diskon Xtra s/d 1JT belanja berbagai produk di Shopee setiap hari Rabu! YUk, cek promonya sekarang! | SERBU RABU! Semua dapet Xtra Voucher 20% & Diskon Xtra ",shopee.co.id,Shop now,https://shopee.co.id/m/serbu-rabu,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,32032879.0,,UNKNOWN,,https://www.facebook.com/ShopeeID/,2026-04-02 20:11:56
diskon,1280790520588324,Shopee,1542166686041969,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja semua kebutuhanmu Termurah di Shopee dengan Diskon s/d 60% & Voucher s/d 100RB, ada Gratis Ongkir lagi | Belanja semua kebutuhanmu Termurah di Shopee dengan Diskon s/d 60% & Voucher s/d 100RB,",shopee.co.id,Shop now,https://shopee.co.id/m/termurah-di-shopee,2026-02-27,2026-04-02,33,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,32032879.0,,UNKNOWN,,https://www.facebook.com/ShopeeID/,2026-04-02 20:11:56
H&M Indonesia,969855748951378,ShopeePay,107933500767177,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Jangan tunggu mati lampu! Top up token PLN di ShopeePay diskon s.d 6RB. Praktis, murah, dan cepat. Cek promonya di sini! | Jangan tunggu mati lampu! Top up token PLN di ShopeePay diskon s.d 6RB. Prakt",app.shopeepay.co.id,Learn more,https://app.shopeepay.co.id/universal-link/m/shopeepay-digital-products-app?utm_source=facebook&utm_medium=cpc&utm_campaign=comw-all006_d05-all_200326_auction_trf-dpgratisadmin%7Bsmom-spp-branding%7D&utm_term=comw_d05_dpgratisadmin_ca_ocpc_18plus_u&utm_content=comw_d05_dpgratisadmin_ca_ocpc_18plus_u_gratisadmin_single_static-dpgratisadminkvtokenlebihmurahrebatemartilbau,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2500111.0,5.0,UNKNOWN,,https://www.facebook.com/shopeepayid/,2026-04-02 20:11:07
diskon,1638049750719637,ShopeePay,107933500767177,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},🎉Top up diamond Free Fire dapatkan cashback saldo s.d. 100RB dan diskon s.d. 20RB di Aplikasi ShopeePay | 🎉Top up diamond Free Fire dapatkan cashback saldo s.d. 100RB dan diskon s.d. 20RB di Aplikasi ,shopee.co.id,Learn more,https://shopee.co.id/m/games?utm_source=facebook&utm_medium=cpc&utm_campaign=comw-all006_d05-all_190824_auction_trf%7Bsmom-spp-branding%7D&utm_term=comw_d05_gaminginterest_ca_ocpc_2165plus_u&utm_content=comw_d05_gaminginterest_ca_ocpc_2165plus_u_topupgame_single_static-topupgamecashbacksaldokvmlbbfebtilbau,2026-03-05,2026-04-02,27,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2500111.0,1.0,UNKNOWN,,https://www.facebook.com/shopeepayid/,2026-04-02 20:11:56
diskon,956307100179717,ShopeePay,107933500767177,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},🎉Top up diamond Free Fire dapatkan cashback saldo s.d. 100RB dan diskon s.d. 20RB di Aplikasi ShopeePay | 🎉Top up diamond Free Fire dapatkan cashback saldo s.d. 100RB dan diskon s.d. 20RB di Aplikasi ,shopee.co.id,Learn more,https://shopee.co.id/m/games?utm_source=facebook&utm_medium=cpc&utm_campaign=comw-all006_d05-all_190824_auction_trf%7Bsmom-spp-branding%7D&utm_term=comw_d05_gaminginterest_ca_ocpc_2165plus_u&utm_content=comw_d05_gaminginterest_ca_ocpc_2165plus_u_topupgame_single_static-topupgamecashbacksaldokvfffebtilbau,2026-03-03,2026-04-02,29,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2500111.0,1.0,UNKNOWN,,https://www.facebook.com/shopeepayid/,2026-04-02 20:11:56
diskon,782206544937156,ShopeePay,107933500767177,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Hanya di Aplikasi ShopeePay kamu bisa dapat diskon s.d. 200RB, Cashback s.d. 100RB & Cicilan SPayLater 0% 🤩 | Hanya di Aplikasi ShopeePay kamu bisa dapat diskon s.d. 200RB, Cashback s.d. 100RB & Cicil",play.google.com,Install now,http://play.google.com/store/apps/details?id=com.shopeepay.id,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2500111.0,2.0,UNKNOWN,,https://www.facebook.com/shopeepayid/,2026-04-02 20:11:56
diskon,1365716591701816,ShopeePay,107933500767177,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},Spesial weekend!  Diskon s/d 20RB top up Robux di aplikasi ShopeePay. Yuk top up sekarang 😉👆 | Spesial weekend!  Diskon s/d 20RB top up Robux di aplikasi ShopeePay. Yuk top up sekarang 😉👆 | Spesial we,itunes.apple.com,Install now,http://itunes.apple.com/app/id6455990519,2025-12-04,2026-04-02,118,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2500111.0,2.0,UNKNOWN,,https://www.facebook.com/shopeepayid/,2026-04-02 20:11:56
Puma,1568070087195542,Siko Translator,446447455220928,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,N/A,N/A,itunes.apple.com,Install now,http://itunes.apple.com/app/id6473351686,2025-02-19,2025-05-07,76,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,701.0,3.0,UNKNOWN,,https://www.facebook.com/61567834524276/,2026-04-02 20:09:46
Puma,605763348529633,Siko Translator,446447455220928,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,N/A,N/A,itunes.apple.com,Install now,http://itunes.apple.com/app/id6473351686,2025-01-09,2025-10-19,282,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,701.0,3.0,UNKNOWN,,https://www.facebook.com/61567834524276/,2026-04-02 20:09:46
flash sale,2366383690519168,Skintific Co,108012461717543,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.brand}},Skintific | Glowing Set Flash Sale NOW!!! | Skintific | Glowing Set Flash Sale NOW!!! | Skintific | Glowing Set Flash Sale NOW!!!,shopee.co.id,Shop now,https://shopee.co.id/universal-link/shop/380266264/?deep_and_web=1&utm_campaign=s380266264_ss_id_fbca_homepage&utm_source=facebook-ca&utm_medium=seller&utm_content=homepage&smtt=9,2026-02-27,2026-04-01,32,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,72100.0,,UNKNOWN,,https://www.facebook.com/100075687618013/,2026-04-02 20:11:31
flash sale,4542595502652395,Skintific Co,108012461717543,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Skintific | Glowing Set Flash Sale NOW!!!,"💥big sales💥
✅Diskon hingga 80%
Mari kita gunakan SKINTIFIC bersama-sama🥰😍",fb.com,N/A,https://fb.com/canvas_doc/1933129574094739,2026-02-27,2026-04-02,33,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,72100.0,,UNKNOWN,,https://www.facebook.com/100075687618013/,2026-04-02 20:11:31
diskon,784316697396631,Skintific Co,108012461717543,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",IMAGE,🔥60% OFF! Bedak viral ini laku keras di Shopee!🔥,"𝐏𝐎𝐕: My powder survived Jakarta heat, bad lighting & my toxic boss. 🌡️💼
🏆 𝗨𝗹𝘁𝗿𝗮 𝗖𝗼𝘃𝗲𝗿 𝗣𝗼𝘄𝗱𝗲𝗿 𝗙𝗼𝘂𝗻𝗱𝗮𝘁𝗶𝗼𝗻  — flawless matte tahan 16 jam!

✨ Ringan, blur pori, anti cakey, nggak bikin kering.
🛡️ Oil-con",shopee.co.id,Shop now,https://shopee.co.id/universal-link/product/380266264/28511871185?smtt=9&utm_source=facebook-ca&utm_medium=seller&utm_campaign=s380266264_SS_ID_FBA2_makeup&utm_content=&deep_and_web=1,2025-08-21,2026-04-01,223,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,72100.0,1.0,UNKNOWN,,https://www.facebook.com/100075687618013/,2026-04-02 20:11:56
diskon,1630588990970527,Skintific Co,108012461717543,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",IMAGE,💙Cake-free. Drama-free. Full-time SLAY💅👑,"😭 ""Pori-pori keliatan, makeup geser semua... sampe bos pun komentar!""
✨ 🏆𝗨𝗹𝘁𝗿𝗮 𝗖𝗼𝘃𝗲𝗿 𝗣𝗼𝘄𝗱𝗲𝗿 𝗙𝗼𝘂𝗻𝗱𝗮𝘁𝗶𝗼𝗻 🏆 ? Game changer banget!

✨ Ringan, blur pori, anti cakey, nggak bikin kering.
🎨 Pilih dari 6 war",shopee.co.id,Shop now,https://shopee.co.id/universal-link/shop/380266264/?deep_and_web=1&utm_campaign=s380266264_ss_id_fbca_homepage&utm_source=facebook-ca&utm_medium=seller&utm_content=homepage&smtt=9,2025-07-23,2026-04-01,252,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,72100.0,1.0,UNKNOWN,,https://www.facebook.com/100075687618013/,2026-04-02 20:11:56
diskon,631559609537458,Skintific Co,108012461717543,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,💥Penjualan Besar💥 ✅Diskon hingga 80%,"Berani gak pakai sunscreen 1 centong?😫 Berani dong! Soalnya pakai Aqua Light Daily Sunscreen yang teksturnya waterburst dan mudah meresap! Check out sekarang, ya🥰",fb.com,Learn more,https://fb.com/canvas_doc/957406389621889,2025-01-05,2025-05-19,133,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,72100.0,1.0,UNKNOWN,,https://www.facebook.com/100075687618013/,2026-04-02 20:11:56
diskon,569091645926916,Skintific Co,108012461717543,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,💥Penjualan Besar💥 ✅Diskon hingga 80%,"Berani gak pakai sunscreen 1 centong?😫 Berani dong! Soalnya pakai Aqua Light Daily Sunscreen yang teksturnya waterburst dan mudah meresap! Check out sekarang, ya🥰",fb.com,Learn more,https://fb.com/canvas_doc/964063695608726,2025-01-05,2025-09-25,262,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,72100.0,1.0,UNKNOWN,,https://www.facebook.com/100075687618013/,2026-04-02 20:11:56
flash sale,2056228824950659,Skintific Outlet,105709212460851,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,SKINTIFIC | Glowing Set Flash Sale NOW!!!,"💥big sales💥
✅𝗗𝗶𝘀𝗸𝗼𝗻 𝗵𝗶𝗻𝗴𝗴𝗮 𝟲𝟬%
Mari kita gunakan SKINTIFIC bersama-sama🥰😍",fb.com,N/A,https://fb.com/canvas_doc/1498311784957405,2026-02-27,2026-04-02,33,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,10064.0,,UNKNOWN,,https://www.facebook.com/100090382792838/,2026-04-02 20:11:31
diskon,1162861329256988,Skintific id,366508463214337,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,Skintific | Glowing Set Flash Sale NOW!!!,Skintific | Skintific | Skintific,shopee.co.id,Shop now,https://shopee.co.id/universal-link/shop/380266264/?deep_and_web=1&utm_campaign=s380266264_ss_id_fbca_homepage&utm_source=facebook-ca&utm_medium=seller&utm_content=homepage&smtt=9,2026-02-01,2026-04-01,58,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3873.0,,UNKNOWN,,https://www.facebook.com/61562163760605/,2026-04-02 20:11:56
diskon,1508942456863747,Skintific id,366508463214337,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.name}},🎉Skintific sedang mengadakan promo besar-besaran!🎉 | 🎉Skintific sedang mengadakan promo besar-besaran!🎉 | 🎉Skintific sedang mengadakan promo besar-besaran!🎉,shopee.co.id,Shop now,https://shopee.co.id/shop/380266264,2026-02-01,2026-04-02,59,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3873.0,,UNKNOWN,,https://www.facebook.com/61562163760605/,2026-04-02 20:11:56
diskon,1393976375546843,Skintific shop,323271554212020,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,Skintific shop,"😍🔥🌟DISKON up to 50%+100 Voucher🌟
💖PROMO SKINTIFIC BIG SALE
🥳Buruan guys siapin uangkalian karena skintific lagi sedekah masal. Dapatkan berbagai voucher diskon hingga promo GRATIS ONGKIR. Buruan check",shopee.co.id,Shop now,https://shopee.co.id/universal-link/product/380266264/27353242923?smtt=9&utm_source=facebook-ca&utm_medium=seller&utm_campaign=s380266264_SS_ID_FBC2_makeup&utm_content&deep_and_web=1,2025-12-30,2026-04-02,92,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2376.0,,UNKNOWN,,https://www.facebook.com/61562509285712/,2026-04-02 20:11:56
diskon,1607208527391743,Skintific shop,323271554212020,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",DPA,Skintific shop,"😍🔥🌟DISKON up to 50%+100 Voucher🌟
💖PROMO SKINTIFIC BIG SALE
🥳Buruan guys siapin uangkalian karena skintific lagi sedekah masal. Dapatkan berbagai voucher diskon hingga promo GRATIS ONGKIR. Buruan check",shopee.co.id,Shop now,https://shopee.co.id/product/380266264/41022580470?ADTAG=mydata_productperform_item,2025-12-23,2026-04-01,98,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2376.0,,UNKNOWN,,https://www.facebook.com/61562509285712/,2026-04-02 20:11:56
Puma,905464075375635,Smart Deals Offer,712995638554463,INACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,⚡️ Learn More About Ford Puma 2026,⚡️ Ford Puma 2026 — a leader setting new standards!,bestdeal.com,Learn more,https://smartdealsearch.com/p/cna-online-education-guidance-your-path-to-essential-training-273543.webm?arb_campaign_id=433851&network=facebook&campaign_id={{campaign.id}}&section_id={{adset.id}}&arb_direct=on&ad_id={{ad.id}}&ad_name={{ad.name}}&arb_ad_id=1997964&utm_campaign=arb-433851&utm_source=fb&short_name=fbk&section_name={{adset.name}}&campaign_name={{campaign.name}},2025-12-20,2026-04-01,101,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2132.0,1.0,UNKNOWN,,https://www.facebook.com/61576997069248/,2026-04-02 20:09:46
Zara,1380952877040010,Smoldering Hearts,791540550717356,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,😍What happens next👉Click Here to read on👉,"🔥😈When my best friend demanded we do ’special couple training ' to build chemistry after I begged him to pretend to be my husband at my ex's wedding to my sister. 👀😈
Chapter 1: You're Marrying My Ex?“",stardusttime.com,Learn more,https://stardusttime.com/kiss/booksAdvPage/?id=692ec3f7402097329d06820e&mode=1&mediaType=fb&px=676846530993180&lang=en&campaign_id={{campaign.id}}&adset_id={{adset.id}}&ad_id={{ad.id}}&cms_atid=692ec519129d4f7bc3ead3b7,2025-12-02,2026-01-07,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,50.0,4.0,UNKNOWN,,https://www.facebook.com/61583191594551/,2026-04-02 20:10:42
Nike Indonesia,487430960161388,Sobat Airlangga Hartarto,102712985995817,INACTIVE,FACEBOOK,IMAGE,N/A,"Waaah, industri tanah air melesat pesat dibawah kepemimpinan Menko Airlangga! 

#airlanggahartarto",N/A,N/A,N/A,2022-12-20,2022-12-22,2,50K-60K,N/A,N/A,IDR,36792.0,4.0,POLITICAL,,https://www.facebook.com/SobatAirlanggaHartarto/,2026-04-02 20:08:59
Adidas Indonesia,1964068930872169,Spinnation Indonesia,667148996488761,ACTIVE,"FACEBOOK, INSTAGRAM, WHATSAPP",VIDEO,N/A,"Top 3 Men’s Padel Rackets 

NOX AT10 Genius 18K Alum 2026 – Perfect balance of power & control
Adidas Metalbone HRD+ 3.5 2026 – Maximum power for aggressive players
Siux Electra Pro Fire Red 2026 – Fa",api.whatsapp.com,Send WhatsApp message,https://api.whatsapp.com/send,2026-02-24,2026-04-01,35,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,26.0,1.0,UNKNOWN,,https://www.facebook.com/61577965173287/,2026-04-02 20:09:23
Adidas Indonesia,1226053402470518,Spinnation Indonesia,667148996488761,ACTIVE,"FACEBOOK, INSTAGRAM, WHATSAPP",VIDEO,N/A,"Top 3 Men’s Padel Rackets 

NOX AT10 Genius 18K Alum 2026 – Perfect balance of power & control
Adidas Metalbone HRD+ 3.5 2026 – Maximum power for aggressive players
Siux Electra Pro Fire Red 2026 – Fa",api.whatsapp.com,Send WhatsApp message,https://api.whatsapp.com/send,2026-02-19,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,26.0,1.0,UNKNOWN,,https://www.facebook.com/61577965173287/,2026-04-02 20:09:23
Adidas Indonesia,1373476004463595,Spinnation Indonesia,667148996488761,ACTIVE,"FACEBOOK, INSTAGRAM, WHATSAPP",VIDEO,N/A,"ADIDAS CROSS IT LIGHT 2026 — JUST DROPPED

Extremely limited stock and already one of the most sought-after releases. Ultra-light, responsive, and built for players who want control and power in one f",api.whatsapp.com,Send WhatsApp message,https://api.whatsapp.com/send,2026-02-03,2026-04-01,56,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,26.0,2.0,UNKNOWN,,https://www.facebook.com/61577965173287/,2026-04-02 20:09:23
Adidas Indonesia,1295266575806159,Starting Lane,112009228275383,ACTIVE,INSTAGRAM,CAROUSEL,N/A,N/A,instagram.com,Visit Instagram profile,https://www.instagram.com/_u/starting.lane,2026-03-26,2026-04-02,7,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,9945.0,1.0,UNKNOWN,,https://www.facebook.com/starting.lane/,2026-04-02 20:09:23
Puma,1201914905360011,Starting Lane,112009228275383,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Dari latihan sampai game day, pilih sepatu yang tepat di Starting Lane. Checkout sebelum kehabisan di startinglane.co.id! | Dari latihan sampai game day, pilih sepatu yang tepat di Starting Lane. Chec",startinglane.co.id,Shop now,https://startinglane.co.id/shop/LARI/list/1?p=SEPATU;&b=ADIDAS;ASICS;NEW%20BALANCE;NIKE;PUMA;SAUCONY;&position=&cs=stevenads&tag=slrotationshoesfeb26,2026-02-16,2026-04-02,44,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,9945.0,3.0,UNKNOWN,,https://www.facebook.com/starting.lane/,2026-04-02 20:09:46
Puma,1620700119267592,Starting Lane,112009228275383,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},Twin Date Sale hadir dengan promo besar termasuk Boston Series hingga 70 persen. Cek sekarang di startinglane.co.id! | Twin Date Sale hadir dengan promo besar termasuk Boston Series hingga 70 persen. ,startinglane.co.id,Shop now,https://startinglane.co.id/shop/all/list/1?s=UPTO70%OFF&cs=fbadsbdd&tag=sl1212upto70des25,2025-12-11,2026-03-28,106,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,9945.0,1.0,UNKNOWN,,https://www.facebook.com/starting.lane/,2026-04-02 20:09:46
H&M Indonesia,4181824258721035,Stetsom Eletrônica,162513367133111,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",IMAGE,HL400.4 - 2 OHMS - Stetsom,"LANÇAMENTO HL400.4 com saída traseira reforçada para os GRAVES!
#stetsom #4canais #fullrange #subwoofer 

https://stetsom.com.br/pt/produto/hl400-4-2-ohms",stetsom.com.br,Learn more,https://stetsom.com.br/en/produto/hl400-4-2-ohms/,2025-02-11,2025-11-07,269,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,937601.0,1.0,UNKNOWN,,https://www.facebook.com/STETSOMBRASIL/,2026-04-02 20:11:07
H&M Indonesia,910807484225834,Sufi Karpet,700039540181362,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",VIDEO,N/A,"KARPET MASJID RAUDHAH

Raudhah adalah salah satu koleksi karpet masjid terbaru Sufi Carpet dan memiliki motif yang sama persis dengan Masjid Nabawi.  Kami menyediakan berbagai macam Karpet Masjid berk",api.whatsapp.com,Send WhatsApp message,https://api.whatsapp.com/send,2024-10-01,2026-04-02,548,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3780.0,1.0,"CREDIT, EMPLOYMENT, HOUSING",,https://www.facebook.com/sufikarpet/,2026-04-02 20:11:07
diskon,2156047911528119,Susu Etawalin Indonesia,102600949138163,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",VIDEO,PROMO SPESIAL AGUSTUS !!,"𝐓𝐔𝐍𝐓𝐀𝐒𝐊𝐀𝐍 𝐀𝐒𝐀𝐌 𝐔𝐑𝐀𝐓 𝐃𝐄𝐍𝐆𝐀𝐍 𝐇𝐄𝐑𝐁𝐀𝐋 !!

Asam urat merupakan metabolit atau zat buang yang dihasilkan oleh tubuh. Bila produksi asam urat meningkat karena makanan yang mengandung purin berlebih, dan tubu",etawalinsususehat.com,Get offer,https://etawalinsususehat.com/,2025-08-04,2026-04-02,241,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,20968.0,1.0,UNKNOWN,,https://www.facebook.com/100083274975611/,2026-04-02 20:11:56
