search_term,ad_id,page_id,page_name,page_category,page_verified,ig_username,ig_followers,page_likes,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,eu_reach,gender_audience,age_audience,categories,targeted_countries,total_ads_found,ad_library_url,page_profile_url,collected_at
Zara,'2030634694449860,'552981401237268,Ns-YXB-ST,Film,NOT_VERIFIED,N/A,N/A,46288,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Continue watching,Continue watching,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRfZqigFlZ0.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2011731881903861762&af_sub2=0,2026-01-15,2026-02-04,20,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,7204,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=2030634694449860,https://www.facebook.com/61573272540075/,2026-04-03 05:32:42
Zara,'1955946555267934,'552981401237268,Ns-YXB-ST,Movie,NOT_VERIFIED,N/A,N/A,46288,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Continue watching,Continue watching,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRlw1bmkXJL.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2009454779230867457&af_sub2=0,2026-01-08,2026-02-01,24,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,4458,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1955946555267934,https://www.facebook.com/61573272540075/,2026-04-03 05:32:42
Zara,'1895732087703986,'552981401237268,Ns-YXB-ST,Film,NOT_VERIFIED,N/A,N/A,46288,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Continue watching,Continue watching,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wR4oCIXl9kU.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2008739930782269441&af_sub2=0,2026-01-06,2026-01-31,25,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,5992,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1895732087703986,https://www.facebook.com/61573272540075/,2026-04-03 05:32:42
Zara,'1073770481522056,'569293052935653,Ns-YXB-ST2dd,Movie,NOT_VERIFIED,N/A,N/A,77130,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Sigue viendo,Sigue viendo,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wR5I6K5Ui9o.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2008941465088786433&af_sub2=0,2026-01-07,2026-03-07,59,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,27620,All,"{'min': 22, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1073770481522056,https://www.facebook.com/61573259624832/,2026-04-03 05:32:42
Zara,'1252974969555063,'612097048647327,Ns-YXB-ST3,Film,NOT_VERIFIED,N/A,N/A,22353,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Download Netshort to watch more episodes,Download Netshort to watch more episodes,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRQqkuo272M.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2012789773999550466&af_sub2=0,2026-03-11,2026-04-02,22,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,4173,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1252974969555063,https://www.facebook.com/61573400504637/,2026-04-03 05:32:42
Zara,'4338035869846190,'594424770419257,Ns-YXB-ST4,Movie,NOT_VERIFIED,N/A,N/A,N/A,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,Continuer à regarder,N/A,N/A,2026-01-17,2026-01-20,3,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,26473,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=4338035869846190,https://www.facebook.com/61574057242385/,2026-04-03 05:32:42
Zara,'1305491161595540,'594424770419257,Ns-YXB-ST4,Movie,NOT_VERIFIED,N/A,N/A,N/A,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,Continuer à regarder,N/A,N/A,2026-01-17,2026-01-19,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,15452,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1305491161595540,https://www.facebook.com/61574057242385/,2026-04-03 05:32:42
Zara,'916895237357973,'594424770419257,Ns-YXB-ST4,Film,NOT_VERIFIED,N/A,N/A,39328,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Continuer à regarder,Continuer à regarder,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRhlERxf68f.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2012422301492457473&af_sub2=0,2026-01-17,2026-02-02,16,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,17766,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=916895237357973,https://www.facebook.com/61574057242385/,2026-04-03 05:32:42
Zara,'1403958374570588,'594424770419257,Ns-YXB-ST4,Film,NOT_VERIFIED,N/A,N/A,N/A,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,Continuer à regarder,N/A,N/A,2026-01-17,2026-01-20,3,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,9432,Men,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1403958374570588,https://www.facebook.com/61574057242385/,2026-04-03 05:32:42
Zara,'1343600807785760,'949901008211883,Ns-ZZQ-06,Movie,NOT_VERIFIED,N/A,N/A,11992,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,"Enjoy Free Short Dramas and Mini-Series – Daily Updates, Trending Stories, and HD Quality Episodes!","Enjoy Free Short Dramas and Mini-Series – Daily Updates, Trending Stories, and HD Quality Episodes!",Watch more,https://fb.netshort.com/netshort-h5-landing-page/wS8sSuYe35V.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2023645664193282049&af_sub2=0,2026-02-17,2026-03-03,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,11533,All,"{'min': 20, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1343600807785760,https://www.facebook.com/61587437274365/,2026-04-03 05:32:42
Zara,'1047694460928250,'1028731346979747,Ns-zsuse2,Film,NOT_VERIFIED,N/A,N/A,3878,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Download Netshort to watch more episodes,Download Netshort to watch more episodes,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRgyoXZ2VDd.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2012046772171976706&af_sub2=0,2026-01-31,2026-04-02,61,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,5579,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1047694460928250,https://www.facebook.com/61586824815167/,2026-04-03 05:32:42
Zara,'25234085829624877,'620989297757749,NsNs-FH2,Episode,NOT_VERIFIED,N/A,N/A,94388,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Download Netshort to know what happened next >>,Download Netshort to know what happened next >>,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRcVawKffKY.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2010667569904230401&af_sub2=0,2026-01-12,2026-02-28,47,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,7926,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=25234085829624877,https://www.facebook.com/61573510202527/,2026-04-03 05:32:42
Puma,'1802292333999287,'643203752679097,Nykaa Fashion,Apparel & clothing,BLUE_VERIFIED,nykaafashion,1941612,434172,INACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},"🔥 𝐅𝐨𝐨𝐭𝐥𝐨𝐜𝐤𝐞𝐫 𝐇𝐚𝐬 𝐀𝐫𝐫𝐢𝐯𝐞𝐝 𝐨𝐧 𝐍𝐲𝐤𝐚𝐚 𝐅𝐚𝐬𝐡𝐢𝐨𝐧! 🔥
Shop iconic styles from Adidas, New Balance, Puma, and more. From everyday style to high-performance gear, find your perfect fit. 👟
🚨 Launch Offers Live—Don’t Miss Out!

#Footlocker #NykaaFashion #UpgradeYourStyle",Shop now,https://www.nykaafashion.com/lp/footlocker?pageType=nf-footlocker&transaction_id=886ac7623cc6fdb302fd4c7753f7c4c5&intcmp=nykaa:other:nf-women-dweb:default:categories-lead-ins:SLIDING_WIDGET_V2:4:footlocker:-1:886ac7623cc6fdb302fd4c7753f7c4c5,2025-07-30,2025-11-01,94,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,478,All,N/A,UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=1802292333999287,https://www.facebook.com/NykaaFashion/,2026-04-03 05:30:23
Puma,'1000074151981185,'643203752679097,Nykaa Fashion,Apparel & clothing,BLUE_VERIFIED,nykaafashion,1941612,434172,INACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},"🔥 𝐅𝐨𝐨𝐭𝐥𝐨𝐜𝐤𝐞𝐫 𝐇𝐚𝐬 𝐀𝐫𝐫𝐢𝐯𝐞𝐝 𝐨𝐧 𝐍𝐲𝐤𝐚𝐚 𝐅𝐚𝐬𝐡𝐢𝐨𝐧! 🔥
Shop iconic styles from Adidas, New Balance, Puma, and more. From everyday style to high-performance gear, find your perfect fit. 👟
🚨 Launch Offers Live—Don’t Miss Out!
#Footlocker #NykaaFashion #UpgradeYourStyle",Shop now,https://www.nykaafashion.com/lp/footlocker?pageType=nf-footlocker&transaction_id=886ac7623cc6fdb302fd4c7753f7c4c5&intcmp=nykaa:other:nf-women-dweb:default:categories-lead-ins:SLIDING_WIDGET_V2:4:footlocker:-1:886ac7623cc6fdb302fd4c7753f7c4c5,2025-06-17,2025-07-16,29,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,76,All,N/A,UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=1000074151981185,https://www.facebook.com/NykaaFashion/,2026-04-03 05:30:23
Puma,'967892298532136,'643203752679097,Nykaa Fashion,Apparel & clothing,BLUE_VERIFIED,nykaafashion,1941612,434172,INACTIVE,"FACEBOOK, INSTAGRAM",DPA,{{product.name}},"BIG NEWS! 🔥 Footlocker is Now Live on Nykaa Fashion!

Discover the latest sneaker trends from global brands like Adidas, New Balance, and Puma—now available exclusively at Footlocker on Nykaa Fashion. 👟

Whether you're rocking a casual look or need premium sportswear, we've got you covered. 🏃‍♂️

Sh",Shop now,https://www.nykaafashion.com/lp/footlocker?pageType=nf-footlocker&transaction_id=886ac7623cc6fdb302fd4c7753f7c4c5&intcmp=nykaa:other:nf-women-dweb:default:categories-lead-ins:SLIDING_WIDGET_V2:4:footlocker:-1:886ac7623cc6fdb302fd4c7753f7c4c5,2024-12-03,2025-06-16,195,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1031,All,N/A,UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=967892298532136,https://www.facebook.com/NykaaFashion/,2026-04-03 05:30:23
Puma,'1049155800283663,'1847438171942944,Nykaa Man,Health/beauty,NOT_VERIFIED,nykaaman,359983,59493,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.current_price strip_zeros}} | {{product.name}},"For the Man Who Never Settles For Less💪 
🏷️ Flat ₹400 Off on Your First Order 
🛡️ 100% Authentic Grooming, Fashion & more
 🛍️ Discover Premium Men's Essentials at One Click!",Shop now,http://play.google.com/store/apps/details?id=com.fsn.nykaa.man,2024-11-09,2025-04-13,155,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2,All,N/A,UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=1049155800283663,https://www.facebook.com/NykaaMan/,2026-04-03 05:30:23
flash sale,'1117170860227200,'623661054349675,ONYX Rewards,Travel Company,NOT_VERIFIED,N/A,N/A,5311,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",IMAGE,N/A,"Our 𝙁𝙡𝙖𝙨𝙝 𝙎𝙖𝙡𝙚 is here! 
𝟕.𝟕 𝐒𝐮𝐦𝐦𝐞𝐫 𝐒𝐮𝐫𝐠𝐞! 9 days only.
Your time is now. 

💥 𝐔𝐩 𝐭𝐨 𝟑𝟐% 𝐎𝐅𝐅 & 𝟐𝐱 𝐩𝐨𝐢𝐧𝐭𝐬 for ONYX Rewards members only!
⏳ 𝐁𝐨𝐨𝐤 𝐟𝐚𝐬𝐭: 𝟕-𝟏𝟓 𝐉𝐮𝐥𝐲 𝟐𝟎𝟐𝟓
🧳 Stay anytime: 7 July - 31 December 2025

📍 Not a member? Sign up now to unlock your perks - https://bit.ly/3GwIEJk 

📍 𝐁𝐨𝐨𝐤 𝐧𝐨𝐰:
• 𝐀𝐦𝐚𝐫",N/A,N/A,2025-07-08,2025-07-16,8,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,119319,All,"{'min': 20, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1117170860227200,https://www.facebook.com/onyxrewards/,2026-04-03 05:34:47
flash sale,'1081435709866037,'106790438420001,Odenson,Beauty Supply Store,NOT_VERIFIED,odenson_official,25683,4520,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,https://odenson.com/offer/832jk,2024-11-06,2025-12-07,396,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,164792,All,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1081435709866037,https://www.facebook.com/odenson.official/,2026-04-03 05:34:47
Puma,'863300250099106,'6051144797,Olympique de Marseille,Sports team,BLUE_VERIFIED,olympiquedemarseille,3927107,8876893,INACTIVE,INSTAGRAM,VIDEO,N/A,"𝐋𝐞 𝐓𝐎𝐏 𝟏𝟎 👕 | Troisième kit 27/28 OM
 
Vous avez jusqu’à ce soir 00h pour élire votre maillot préféré parmi les dix sélectionnés 👉 https://aicreator.puma.com/fr",Send message,N/A,2026-02-18,2026-02-23,5,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,14177,All,"{'min': 18, 'max': 65}",UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=863300250099106,https://www.facebook.com/OM/,2026-04-03 05:30:23
flash sale,'881652574110825,'102962015717047,Online Store,Home decor,NOT_VERIFIED,N/A,N/A,913,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,N/A,"🔥 Flash Sale: Buy 1 Get 1 Free + Free Shipping
Elevate your comfort with our Combo of Men's Lycra Track Pants (Pack of 2)
🏃‍♂️ Combo of Men's NS Lycra Track Pants – Comfort Meets Style!
💪 Stretchy & Comfortable: Perfect for any activity.
🌟 Versatile Design: Great for workouts or everyday wear.
👖 Ava",Order now,https://dailydart.co.in/products/combo-of-mens-ns-lycra-track-pants,2024-11-04,2025-04-02,149,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1,All,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=881652574110825,https://www.facebook.com/100081711745145/,2026-04-03 05:34:47
Puma,'947111257621271,'379364285253297,OnlySpark - Real Dating and Chat,Dating service,NOT_VERIFIED,N/A,N/A,6582,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Free dating app,Single women looking for a date 💕,Install now,http://play.google.com/store/apps/details?id=com.onlyspark,2025-03-11,2025-10-10,213,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,11152,All,"{'min': 18, 'max': 65}",UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=947111257621271,https://www.facebook.com/61561311638638/,2026-04-03 05:30:23
flash sale,'1186443519675068,'1337602283031308,Onlyou in,"Beauty, cosmetic & personal care",NOT_VERIFIED,N/A,N/A,4077,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",IMAGE,Glowing Set Flash Sale NOW🔥Beli 1 gratis 1👉👉,"𝐑𝐀𝐇𝐀𝐒𝐈𝐀 𝐊𝐔𝐋𝐈𝐓 𝐁𝐄𝐁𝐀𝐒 𝐊𝐄𝐑𝐔𝐓𝐀𝐍 & 𝐅𝐋𝐄𝐊 𝐇𝐈𝐓𝐀𝐌!
Glow NOW!!!😱 Bantu kulit kamu melawan hiperpigmentasi & kulit kusam dengan whitening essence cream Moisturizer sekarang!
✅ Mengatasi garis dan kerutan halus
✅ Mengurangi area kusam pada wajah
✅ Mengencangkan kulit
✅ Mencerahkan kulit secara alam
✅ Halal + BP",Learn more,https://fb.com/canvas_doc/842536595065822,2025-12-11,2026-04-02,112,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1186443519675068,https://www.facebook.com/memesthatwillrestartyou/,2026-04-03 05:34:47
diskon,'948367704378050,'543484682181349,Ostofit Indonesia,Health/beauty,NOT_VERIFIED,N/A,N/A,N/A,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,"𝟕𝐗 𝐋𝐄𝐁𝐈𝐇 𝐀𝐌𝐏𝐔𝐇 𝐀𝐓𝐀𝐒𝐈 𝐌𝐀𝐒𝐀𝐋𝐀𝐇 𝐏𝐄𝐑𝐒𝐄𝐍𝐃𝐈𝐀𝐍 𝐃𝐀𝐍 𝐓𝐔𝐋𝐀𝐍𝐆
Ostofit merupakan susu herbal untuk terapi permasalahan tulang tanpa efek samping, aman dikonsumsi untuk segala umur. Diformulasikan dengan bahan herbal alami yaitu jahe, temulawak, daun sereh, daun salam, dan kayu manis. Berkhasiat sembuhkan masala",N/A,N/A,2025-12-23,2026-02-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1,All,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=948367704378050,https://www.facebook.com/ostofitindo/,2026-04-03 05:36:01
Zara,'1335475111395810,'139539656770599,PAP Magazine,Magazine,NOT_VERIFIED,pap_magazine,367192,3477,INACTIVE,INSTAGRAM,VIDEO,N/A,"Making process of ‘Arcadia’ exclusive for @pap_magazine published by @kangdm  ㅡ link in bio
 Full Story link🔎 pap-magazine.com/en/arcadia

————- 
Photography & Art Direction @alfonsollachDigital Worldbuilding & Art Direction @delfinvanpeborghStyling @piafellay @ana.simonMakeup & Hair @ailu_make.upCo",Visit Instagram profile,https://www.instagram.com/_u/pap_magazine,2025-10-27,2025-11-04,8,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,125,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1335475111395810,https://www.facebook.com/papmagazine/,2026-04-03 05:32:42
Zara,'704593522109943,'139539656770599,PAP Magazine,Magazine,NOT_VERIFIED,pap_magazine,367193,3477,INACTIVE,INSTAGRAM,CAROUSEL,N/A,"‘Shape Shift’ exclusive for @pap_magazine published by @kangdm  ㅡ link in bio
�Full Story link🔎 pap-magazine.com/en/shape-shift

————- 
Photography & Art Directior @niqueeuwe
Styling @anoukklijnstyling
Makeup @muadavy
Nail @nailstudiosisu
Video @kylianoo
Production @juliajian_

Starring @sabrin.ws @",Visit Instagram profile,https://www.instagram.com/_u/pap_magazine,2025-10-27,2025-11-04,8,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,89,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=704593522109943,https://www.facebook.com/papmagazine/,2026-04-03 05:32:42
Zara,'1133450092320887,'139539656770599,PAP Magazine,Magazine,NOT_VERIFIED,pap_magazine,367193,N/A,INACTIVE,INSTAGRAM,N/A,N/A,"Making process of ‘Arcadia’ exclusive for @pap_magazine published by @kangdm  ㅡ link in bio
 Full Story link🔎 pap-magazine.com/en/arcadia

————- 
Photography & Art Direction @alfonsollachDigital Worldbuilding & Art Direction @delfinvanpeborghStyling @piafellay @ana.simonMakeup & Hair @ailu_make.upCo",N/A,N/A,2025-10-27,2025-11-01,5,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,112,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1133450092320887,https://www.facebook.com/papmagazine/,2026-04-03 05:32:42
Puma,'779814751535467,'139539656770599,PAP Magazine,Magazine,NOT_VERIFIED,pap_magazine,367192,3477,INACTIVE,INSTAGRAM,CAROUSEL,N/A,"‘Soap Opera’ exclusive for @pap_magazine published by @kangdm  ㅡ link in bio
�Full Story link🔎 pap-magazine.com/en/soap-opera

————- 
Photographer, Art Director & Set @marieschuldigen Assisted by @focfocus
Stylist @katemkhv
Makeup & Hair @darnelka_mua 
Post production & Retouch @rrina_retouch

Starr",Visit Instagram profile,https://www.instagram.com/_u/pap_magazine,2025-10-19,2025-10-27,8,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,215,All,"{'min': 21, 'max': 65}",UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=779814751535467,https://www.facebook.com/papmagazine/,2026-04-03 05:30:23
Zara,'1174072627919869,'139539656770599,PAP Magazine,Magazine,NOT_VERIFIED,pap_magazine,367192,3477,INACTIVE,INSTAGRAM,CAROUSEL,N/A,"‘Arcadia’ exclusive for @pap_magazine published by @kangdm  ㅡ link in bio
�Full Story link🔎 pap-magazine.com/en/arcadia

————- 
Photography & Art Direction @alfonsollachDigital Worldbuilding & Art Direction @delfinvanpeborghStyling @piafellay @ana.simonMakeup & Hair @ailu_make.upColor Grading & Text",Visit Instagram profile,https://www.instagram.com/_u/pap_magazine,2025-10-19,2025-10-27,8,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,245,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1174072627919869,https://www.facebook.com/papmagazine/,2026-04-03 05:32:42
